timestamp,code,i01,i02,i03,i04r,i05,i06,i07,i08r,i09,i10,n_facebook_friends,n_hangover,age,sex,extra_single_item,time_conversation,presentation,n_party,clients,extra_vignette,extra_description,prop_na_per_row,extra_mean,extra_median,n_clients
21.03.2016 15:22:32,,4,1,3,2,4,2,3,1,3,4,618,50.0,20,Mann,2,10.0,nein,50.0,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt,1,0.0,2.7,3.0,1.0
21.03.2016 15:22:36,,4,2,2,1,4,2,4,1,4,3,326,40.0,22,Frau,3,5.0,ja,60.0,im Schnitt mehrfach pro Tag,passt insgesamt,2,0.0,2.7,2.5,NA
21.03.2016 15:22:47,MHL,3,1,2,1,3,1,3,3,3,2,327,2.0,20,Mann,4,5.0,ja,2.0,im Schnitt 1 Mal pro Woche,passt insgesamt,3,0.0,2.2,2.5,1.0
21.03.2016 15:22:50,IPM,3,2,1,1,3,2,3,3,3,1,NA,0.0,20,Frau,2,10.0,nein,8.0,im Schnitt 1 Mal pro Tag,passt insgesamt nicht,3,0.043478260869565216,2.2,2.5,1.0
21.03.2016 15:22:55,,3,2,4,2,3,2,3,1,4,3,876,30.0,20,Mann,3,5.0,nein,50.0,im Schnitt mehrfach pro Tag,passt insgesamt,2,0.0,2.7,3.0,NA
21.03.2016 15:23:09,,3,3,1,2,3,2,3,2,3,3,25,30.0,19,Frau,3,5.0,nein,30.0,im Schnitt mehrfach pro Tag,keine Antwort,2,0.0,2.5,3.0,NA
21.03.2016 15:23:34,UNF,4,2,1,2,3,2,4,1,4,3,150,40.0,19,Frau,2,7.0,nein,40.0,im Schnitt 1 Mal pro Monat,passt insgesamt nicht,5,0.0,2.6,2.5,1.0
21.03.2016 15:23:53,DGG,3,2,1,1,4,2,3,3,4,4,600,2.0,21,Mann,3,5.0,ja,12.0,im Schnitt mehrfach pro Tag,passt insgesamt,1,0.0,2.7,3.0,NA
21.03.2016 15:24:04,GLM,3,2,1,3,2,2,1,1,3,1,NA,12.0,19,Frau,1,5.0,nein,35.0,,,3,0.043478260869565216,1.9,2.0,NA
21.03.2016 15:25:00,PKM,3,3,2,3,2,3,2,3,2,2,257,0.0,19,Frau,2,NA,ja,NA,,passt insgesamt nicht,3,0.0,2.5,2.5,NA
21.03.2016 15:25:39,partymaus21,4,2,1,1,3,2,3,2,4,3,450,12.0,21,Frau,3,7.0,nein,30.0,im Schnitt 1 Mal pro Woche,keine Antwort,2,0.0,2.5,2.5,1.0
21.03.2016 15:26:32,Cfl,4,1,2,2,4,2,3,3,3,1,350,NA,20,Frau,3,2.0,nein,2.0,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt,2,0.0,2.5,2.5,1.0
21.03.2016 15:26:45,UWM,2,2,2,3,2,4,3,3,4,2,140,1.0,21,Frau,1,10.0,nein,8.0,im Schnitt mehrfach pro Tag,passt insgesamt,4,0.0,2.7,2.5,NA
21.03.2016 15:27:03,tpp,4,1,2,2,4,1,3,1,4,4,618,50.0,20,Mann,3,NA,nein,NA,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt,1,0.0,2.6,2.5,1.0
21.03.2016 15:27:50,Theresa_Thess,4,1,2,1,4,3,4,1,4,3,327,40.0,22,Frau,3,5.0,ja,50.0,im Schnitt mehrfach pro Tag,passt insgesamt,2,0.0,2.7,3.0,NA
21.03.2016 15:31:18,hmm,4,1,3,1,4,1,4,1,3,3,520,3.0,18,Frau,4,3.0,ja,33.0,im Schnitt 1 Mal pro Woche,keine Antwort,2,0.0,2.5,3.0,1.0
21.03.2016 15:32:38,GPM,4,1,3,1,3,1,2,1,4,2,320,10.0,21,Frau,3,10.0,nein,30.0,im Schnitt 1 Mal pro Woche,passt insgesamt,2,0.0,2.2,2.0,1.0
21.03.2016 18:37:49,HKB,3,3,1,2,3,3,2,4,3,4,NA,0.0,54,Mann,3,7.0,ja,0.0,im Schnitt mehrfach pro Tag,passt insgesamt,3,0.043478260869565216,2.8,3.0,NA
21.03.2016 22:25:11,GPO,4,1,3,1,4,3,4,1,4,2,2222,6.0,18,Frau,3,2.0,ja,20.0,im Schnitt 1 Mal pro Woche,passt insgesamt,3,0.0,2.7,3.0,1.0
21.03.2016 22:53:51,HMM,4,2,1,1,3,2,4,2,4,1,NA,5.0,34,Frau,2,30.0,nein,5.0,im Schnitt 1 Mal pro Woche,keine Antwort,4,0.043478260869565216,2.4,2.0,1.0
23.03.2016 09:59:36,MIB,2,4,4,4,1,4,1,3,1,2,385,2.0,24,Frau,4,5.0,ja,30.0,im Schnitt 1 Mal pro Woche,passt insgesamt,2,0.0,2.6,2.5,1.0
29.03.2016 10:19:54,BKF,3,1,3,1,3,2,3,2,4,2,100,2.0,23,Frau,3,10.0,ja,25.0,im Schnitt 1 Mal pro Woche,passt insgesamt,3,0.0,2.4,2.5,1.0
30.03.2016 14:06:32,LOL,3,1,1,1,4,2,4,1,4,4,875,50.0,20,Mann,4,3.0,nein,52.0,0,passt insgesamt,2,0.0,2.5,2.5,0.0
30.03.2016 14:06:51,KLÖ,3,3,3,2,3,3,2,3,2,3,NA,2.0,20,Mann,3,2.0,ja,4.0,im Schnitt 1 Mal pro Woche,passt insgesamt nicht,4,0.043478260869565216,2.7,3.0,1.0
30.03.2016 14:07:23,,4,2,1,2,3,2,3,1,4,3,300,15.0,19,Frau,3,10.0,nein,17.0,im Schnitt 1 Mal pro Woche,passt insgesamt nicht,4,0.0,2.5,2.5,1.0
30.03.2016 14:07:30,,4,1,1,2,3,2,3,1,3,2,200,40.0,20,Mann,3,5.0,nein,40.0,im Schnitt 1 Mal pro Woche,keine Antwort,3,0.0,2.2,2.0,1.0
30.03.2016 14:07:41,JCW,4,2,2,2,4,2,3,1,4,3,454,8.0,31,Mann,3,5.0,ja,36.0,im Schnitt 1 Mal pro Woche,passt insgesamt,2,0.0,2.7,2.5,1.0
30.03.2016 14:08:14,RRS,4,2,2,1,4,2,2,2,4,3,300,3.0,19,Frau,3,10.0,ja,35.0,im Schnitt mehrfach pro Tag,passt insgesamt,2,0.0,2.6,2.0,NA
30.03.2016 14:08:27,,4,1,1,2,3,2,3,2,3,2,250,48.0,21,Mann,2,5.0,nein,48.0,,passt insgesamt,3,0.0,2.3,2.0,NA
30.03.2016 14:09:17,TFK,3,1,3,1,3,2,4,2,3,1,332,0.0,19,Frau,3,10.0,ja,8.0,,keine Antwort,4,0.0,2.3,2.5,NA
30.03.2016 14:09:19,ABC,4,1,3,2,3,2,3,2,3,2,250,10.0,22,Mann,2,10.0,nein,40.0,0,passt insgesamt nicht,2,0.0,2.5,2.5,0.0
30.03.2016 14:09:34,HSK,3,2,1,2,4,2,3,3,4,2,120,2.0,19,Frau,2,20.0,nein,5.0,im Schnitt 1 Mal pro Woche,passt insgesamt,2,0.0,2.6,2.5,1.0
30.03.2016 14:09:48,asz,3,4,3,1,4,2,2,1,4,2,300,20.0,20,Mann,2,1.0,nein,20.0,im Schnitt 1 Mal pro Woche,passt insgesamt,4,0.0,2.6,2.5,1.0
30.03.2016 14:09:53,,4,1,2,2,3,1,3,1,4,3,471,1.0,20,Frau,3,2.0,ja,20.0,im Schnitt 1 Mal pro Woche,keine Antwort,3,0.0,2.4,2.5,1.0
30.03.2016 14:09:57,KFW,3,2,4,1,3,2,3,2,4,2,560,2.0,24,Frau,4,5.0,ja,20.0,im Schnitt 1 Mal pro Tag,passt insgesamt nicht,4,0.0,2.6,2.5,1.0
30.03.2016 14:10:27,GYK,3,2,2,3,2,2,3,1,2,2,NA,3.0,20,Mann,2,1.0,nein,10.0,im Schnitt 1 Mal pro Woche,passt insgesamt nicht,5,0.043478260869565216,2.2,2.0,1.0
30.03.2016 14:10:28,JSM,3,3,1,1,4,3,3,2,4,2,500,NA,19,Frau,2,5.0,ja,30.0,,passt insgesamt,2,0.0,2.6,3.0,NA
30.03.2016 14:10:38,NAO,4,2,1,2,3,2,3,3,4,2,717,2.0,18,Frau,3,15.0,ja,24.0,im Schnitt 1 Mal pro Woche,keine Antwort,2,0.0,2.6,2.5,1.0
30.03.2016 14:10:53,,3,3,2,2,3,2,3,2,3,2,490,12.0,22,Mann,3,15.0,nein,20.0,habe keine Kunden,passt insgesamt,4,0.0,2.5,2.5,NA
30.03.2016 14:11:01,JLB,3,2,1,2,2,2,3,1,4,1,485,0.0,21,Frau,2,2.0,nein,20.0,im Schnitt 1 Mal pro Monat,passt insgesamt nicht,2,0.0,2.1,2.0,1.0
30.03.2016 14:11:18,AWD,4,1,1,1,4,2,4,1,3,1,410,20.0,20,Frau,2,15.0,ja,30.0,im Schnitt mehrfach pro Tag,passt insgesamt,2,0.0,2.2,1.5,NA
30.03.2016 14:11:41,RDE,1,3,2,2,4,2,3,2,4,2,300,2.0,19,Frau,2,10.0,ja,20.0,im Schnitt 1 Mal pro Woche,passt insgesamt,4,0.0,2.5,2.0,1.0
31.03.2016 12:35:59,,4,3,2,2,2,2,4,2,4,4,245,0.0,21,Mann,2,5.0,nein,5.0,im Schnitt 1 Mal pro Monat,passt insgesamt nicht,4,0.0,2.9,2.5,1.0
31.03.2016 12:36:14,,4,3,2,2,2,2,4,2,4,4,245,0.0,21,Mann,2,5.0,nein,5.0,im Schnitt 1 Mal pro Monat,passt insgesamt nicht,4,0.0,2.9,2.5,1.0
31.03.2016 12:36:32,,4,3,2,2,2,2,4,2,4,4,245,0.0,21,Mann,2,5.0,nein,5.0,im Schnitt 1 Mal pro Monat,passt insgesamt nicht,4,0.0,2.9,2.5,1.0
10.04.2016 20:14:58,,2,3,2,2,2,3,3,3,2,3,NA,0.0,19,Frau,2,40.0,nein,15.0,keinen,keine Antwort,4,0.043478260869565216,2.5,2.5,NA
23.04.2016 11:59:56,,3,3,1,3,2,2,2,3,3,1,59,0.0,34,Mann,2,NA,,NA,im Schnitt mehrfach pro Tag,passt insgesamt nicht,5,0.0,2.3,2.5,NA
23.04.2016 12:01:05,RLK,3,1,1,2,3,2,2,3,3,1,321,0.0,24,Frau,3,10.0,nein,10.0,im Schnitt mehrfach pro Tag,passt insgesamt,3,0.0,2.1,2.0,NA
23.04.2016 12:01:10,,4,1,2,2,3,1,4,2,3,2,NA,2.0,26,Mann,2,10.0,nein,8.0,im Schnitt 1 Mal pro Tag,passt insgesamt,2,0.043478260869565216,2.4,2.0,1.0
23.04.2016 12:01:11,HBS,3,1,2,2,3,1,3,1,4,2,290,5.0,23,Mann,3,10.0,nein,20.0,im Schnitt 1 Mal pro Woche,keine Antwort,2,0.0,2.2,2.0,1.0
23.04.2016 12:01:23,MBK,1,3,2,3,2,3,2,4,2,2,1000,24.0,23,Mann,2,1.0,ja,36.0,im Schnitt 1 Mal pro Tag,passt insgesamt,2,0.0,2.4,2.0,1.0
23.04.2016 12:01:27,Fud,3,2,1,1,4,3,4,1,3,4,800,1.0,23,Frau,4,2.0,ja,2.0,im Schnitt mehrfach pro Tag,passt insgesamt,1,0.0,2.6,3.0,NA
23.04.2016 12:01:39,,3,2,1,1,3,2,4,1,4,2,700,35.0,24,Mann,4,NA,ja,NA,im Schnitt 1 Mal pro Tag,passt insgesamt,4,0.0,2.3,2.0,1.0
23.04.2016 12:01:48,FKM,4,1,3,2,3,2,3,2,3,2,400,20.0,24,Mann,3,5.0,nein,20.0,im Schnitt mehrfach pro Tag,keine Antwort,2,0.0,2.5,2.5,NA
23.04.2016 12:01:51,,4,3,3,1,4,1,3,4,3,2,307,0.0,28,Mann,3,5.0,ja,2.0,nie,passt insgesamt nicht,1,0.0,2.8,3.0,NA
23.04.2016 12:01:59,,3,2,1,3,3,2,2,4,3,NA,125,0.0,37,Mann,2,120.0,nein,1.0,im Schnitt mehrfach pro Tag,passt insgesamt,NA,0.08695652173913043,2.5555555555555554,3.0,NA
23.04.2016 12:02:00,,4,2,2,2,3,1,3,2,4,2,650,20.0,25,Mann,3,1.0,ja,25.0,im Schnitt mehrfach pro Tag,passt insgesamt,2,0.0,2.5,2.0,NA
23.04.2016 12:02:10,,3,2,2,3,3,2,3,2,3,3,341,3.0,23,Mann,2,10.0,ja,15.0,im Schnitt mehrfach pro Tag,passt insgesamt nicht,4,0.0,2.6,3.0,NA
23.04.2016 12:02:11,Ueh,3,3,1,3,2,3,2,3,4,2,35,2.0,29,Mann,2,NA,,NA,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt,3,0.0,2.6,3.0,1.0
23.04.2016 12:02:15,MLD,3,2,3,1,4,2,3,2,3,3,750,4.0,25,Mann,4,1.0,ja,16.0,im Schnitt mehrfach pro Tag,passt insgesamt,3,0.0,2.6,3.0,NA
23.04.2016 12:02:16,KTE,2,3,1,3,2,4,3,4,3,3,280,0.0,33,Mann,3,10.0,ja,0.0,im Schnitt 1 Mal pro Monat,passt insgesamt,2,0.0,2.8,3.0,1.0
23.04.2016 12:02:20,WDB,4,1,1,1,3,1,3,3,4,2,10,1.0,27,Frau,3,30.0,nein,2.0,im Schnitt mehrfach pro Tag,passt insgesamt,1,0.0,2.3,2.5,NA
23.04.2016 12:02:21,WMW,3,2,1,1,3,2,3,2,3,3,NA,10.0,31,Frau,3,5.0,ja,25.0,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt,2,0.043478260869565216,2.3,2.5,1.0
23.04.2016 12:02:23,HGB,3,3,1,1,3,2,2,4,2,3,120,2.0,30,Mann,4,5.0,ja,5.0,im Schnitt mehrfach pro Tag,keine Antwort,2,0.0,2.4,2.5,NA
23.04.2016 12:02:30,PBW,3,2,1,3,1,3,2,3,3,1,200,2.0,26,Mann,1,0.0,nein,5.0,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt,5,0.0,2.2,2.5,1.0
23.04.2016 12:02:31,WRB,3,2,1,3,2,3,2,3,3,1,NA,5.0,29,Mann,1,5.0,nein,8.0,im Schnitt mehrfach pro Tag,passt insgesamt nicht,5,0.043478260869565216,2.3,2.5,NA
23.04.2016 12:02:42,,3,2,2,2,3,2,3,1,4,2,340,5.0,24,Mann,2,15.0,ja,12.0,im Schnitt mehrfach pro Tag,passt insgesamt,2,0.0,2.4,2.0,NA
23.04.2016 12:02:49,HBN,3,2,2,2,3,2,2,3,3,2,650,4.0,26,Mann,3,15.0,ja,6.0,im Schnitt mehrfach pro Tag,passt insgesamt,4,0.0,2.4,2.0,NA
23.04.2016 12:02:52,WKL,3,2,2,1,3,3,3,3,3,3,150,1.0,28,Frau,3,5.0,nein,1.0,im Schnitt mehrfach pro Tag,passt insgesamt,2,0.0,2.6,3.0,NA
23.04.2016 12:02:54,,4,2,2,1,4,2,3,1,4,3,493,20.0,27,Mann,3,10.0,ja,40.0,im Schnitt mehrfach pro Tag,passt insgesamt,2,0.0,2.6,2.5,NA
23.04.2016 12:03:05,,4,1,1,1,4,2,3,1,4,2,150,5.0,31,Frau,2,5.0,ja,20.0,im Schnitt 1 Mal pro Tag,passt insgesamt,3,0.0,2.3,2.0,1.0
23.04.2016 12:03:08,JKN,4,2,3,1,4,2,4,2,3,3,895,2.0,28,Mann,3,5.0,ja,50.0,im Schnitt mehrfach pro Tag,passt insgesamt,2,0.0,2.8,3.0,NA
23.04.2016 12:03:10,KKA,4,1,2,1,3,1,4,1,4,1,150,6.0,27,Frau,3,5.0,nein,24.0,im Schnitt mehrfach pro Tag,passt insgesamt,2,0.0,2.2,1.5,NA
23.04.2016 12:03:11,EWP,2,4,2,3,2,2,2,4,2,1,NA,0.0,31,Mann,1,120.0,nein,0.0,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt nicht,2,0.043478260869565216,2.4,2.0,1.0
23.04.2016 12:03:15,ASW,4,2,2,1,4,2,3,4,4,2,150,0.0,26,Frau,3,20.0,nein,0.0,Nie,passt insgesamt,3,0.0,2.8,2.5,NA
23.04.2016 12:03:21,PGT,3,3,1,2,3,2,3,3,3,2,500,1.0,31,Mann,3,3.0,ja,5.0,im Schnitt mehrfach pro Tag,passt insgesamt,3,0.0,2.5,3.0,NA
23.04.2016 12:03:22,KHD,3,2,2,3,3,2,3,2,3,2,50,1.0,27,Mann,2,10.0,nein,5.0,im Schnitt 1 Mal pro Woche,passt insgesamt nicht,5,0.0,2.5,2.5,1.0
23.04.2016 12:03:31,GUD,4,2,2,2,3,2,3,2,3,2,120,10.0,24,Mann,2,NA,ja,NA,im Schnitt 1 Mal pro Monat,passt insgesamt,5,0.0,2.5,2.0,1.0
23.04.2016 12:03:34,MRH,3,1,3,3,2,1,2,4,2,1,480,0.0,28,Mann,2,10.0,ja,10.0,im Schnitt mehrfach pro Tag,passt insgesamt nicht,4,0.0,2.2,2.0,NA
23.04.2016 12:03:39,GSW,3,2,3,1,4,2,3,2,3,3,600,1.0,25,Frau,4,15.0,ja,20.0,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt,2,0.0,2.6,3.0,1.0
23.04.2016 12:03:45,,3,2,3,2,4,2,4,3,2,3,NA,2.0,30,Mann,3,5.0,ja,5.0,im Schnitt mehrfach pro Tag,passt insgesamt,3,0.043478260869565216,2.8,3.0,NA
23.04.2016 12:03:55,,3,2,3,3,2,2,3,3,3,1,NA,2.0,26,Frau,2,30.0,nein,12.0,im Schnitt 1 Mal pro Woche,passt insgesamt nicht,3,0.043478260869565216,2.5,3.0,1.0
23.04.2016 12:03:59,,4,1,3,2,3,1,3,1,4,2,300,1.0,28,Mann,3,15.0,nein,24.0,im Schnitt 1 Mal pro Woche,passt insgesamt,2,0.0,2.4,2.5,1.0
23.04.2016 12:04:06,UGD,3,2,2,1,3,3,4,3,3,3,130,1.0,28,Mann,3,10.0,ja,5.0,im Schnitt mehrfach pro Tag,keine Antwort,2,0.0,2.7,3.0,NA
23.04.2016 12:04:07,TBU,3,3,2,2,3,2,3,1,4,2,500,2.0,23,Frau,2,15.0,nein,30.0,im Schnitt 1 Mal pro Woche,passt insgesamt nicht,4,0.0,2.5,2.5,1.0
23.04.2016 12:04:21,FDV,4,2,3,1,3,2,3,2,4,2,300,2.0,24,Mann,3,NA,ja,15.0,im Schnitt 1 Mal pro Woche,keine Antwort,4,0.0,2.6,2.5,1.0
23.04.2016 12:04:24,HSN,3,2,1,3,2,3,1,3,4,2,500,2.0,25,Mann,2,15.0,nein,25.0,im Schnitt 1 Mal pro Tag,passt insgesamt,4,0.0,2.4,2.5,1.0
23.04.2016 12:04:44,RGH,4,1,1,2,3,2,2,2,3,2,400,1.0,27,Frau,3,10.0,nein,7.0,im Schnitt mehrfach pro Tag,passt insgesamt,2,0.0,2.2,2.0,NA
23.04.2016 12:04:46,,3,2,2,1,2,2,3,3,4,1,NA,5.0,29,Mann,1,NA,ja,NA,im Schnitt 1 Mal pro Tag,passt insgesamt,3,0.043478260869565216,2.3,2.0,1.0
23.04.2016 12:05:19,MPH,3,3,1,1,4,3,4,1,4,3,650,20.0,24,Mann,3,30.0,ja,25.0,im Schnitt mehrfach pro Tag,passt insgesamt,3,0.0,2.7,3.0,NA
23.04.2016 12:05:39,Wbl ,4,1,3,2,3,1,3,2,4,2,330,0.0,26,Mann,4,2.0,nein,14.0,im Schnitt mehrfach pro Tag,passt insgesamt nicht,4,0.0,2.5,2.5,NA
23.04.2016 12:05:44,,1,1,4,2,3,1,4,2,4,3,NA,NA,NA,Mann,3,NA,ja,NA,im Schnitt mehrfach pro Tag,passt insgesamt,2,0.08695652173913043,2.5,2.5,NA
23.04.2016 12:05:48,,3,2,1,3,2,3,3,1,3,2,388,10.0,25,Mann,2,NA,nein,10.0,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt,5,0.0,2.3,2.5,1.0
23.04.2016 12:06:20,,3,2,2,1,4,1,3,3,4,2,40,1.0,30,Mann,3,5.0,ja,1.0,im Schnitt mehrfach pro Tag,passt insgesamt,3,0.0,2.5,2.5,NA
23.04.2016 12:06:28,RKD,4,1,1,2,3,1,3,1,4,3,250,10.0,35,Mann,3,5.0,nein,25.0,im Schnitt 1 Mal pro Tag,passt insgesamt,2,0.0,2.3,2.5,1.0
23.04.2016 12:06:41,SGW,4,1,1,2,3,1,3,2,3,2,200,5.0,23,Frau,3,15.0,nein,5.0,im Schnitt 1 Mal pro Tag,passt insgesamt,4,0.0,2.2,2.0,1.0
23.04.2016 12:06:50,Pso,3,2,1,3,2,4,2,2,3,1,NA,0.0,27,Frau,2,120.0,nein,20.0,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt nicht,4,0.043478260869565216,2.3,2.0,1.0
03.05.2016 11:09:54,,3,2,2,2,2,3,3,2,3,3,NA,30.0,28,Mann,3,20.0,nein,40.0,im Schnitt 1 Mal pro Quartal (oder weniger),keine Antwort,3,0.043478260869565216,2.5,2.5,1.0
09.05.2016 22:10:00,RWM,3,2,3,2,2,2,3,2,2,2,436,10.0,27,Mann,2,10.0,nein,20.0,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt,4,0.0,2.3,2.0,1.0
16.05.2016 11:36:04,,3,2,2,2,4,3,3,3,3,2,246,1.0,25,Mann,3,2.0,nein,4.0,"Telfonisch täglich, Face to Face 1xWoche",passt insgesamt,3,0.0,2.7,3.0,1.0
20.05.2016 11:07:32,KNB,4,2,1,1,4,1,3,1,4,2,400,2.0,21,Frau,4,5.0,ja,10.0,im Schnitt mehrfach pro Tag,passt insgesamt,2,0.0,2.3,2.0,NA
02.06.2016 15:28:01,HLS,3,2,1,1,4,3,2,1,2,2,80,0.0,37,Frau,2,1.0,nein,1.0,im Schnitt mehrfach pro Tag,passt insgesamt,3,0.0,2.1,2.0,NA
17.06.2016 22:37:44,MHH,3,1,2,1,4,2,4,2,2,3,700,2.0,29,Mann,3,3.0,ja,10.0,im Schnitt 1 Mal pro Woche,passt insgesamt,2,0.0,2.4,2.0,1.0
24.06.2016 22:07:46,,4,3,1,2,2,2,3,2,2,2,50,2.0,35,Mann,2,10.0,ja,2.0,im Schnitt mehrfach pro Tag,passt insgesamt nicht,5,0.0,2.3,2.0,NA
04.07.2016 11:32:23,,3,3,2,3,3,2,2,2,4,2,53,0.0,33,Frau,2,30.0,ja,6.0,im Schnitt 1 Mal pro Tag,passt insgesamt,3,0.0,2.6,2.5,1.0
10.07.2016 14:46:09,,3,3,2,2,3,2,2,3,2,2,20,0.0,53,Mann,3,10.0,ja,2.0,im Schnitt mehrfach pro Tag,passt insgesamt,3,0.0,2.4,2.0,NA
25.07.2016 22:04:43,hsb,2,4,2,4,2,4,1,3,2,2,NA,2.0,31,Mann,2,3.0,ja,5.0,im Schnitt mehrfach pro Tag,passt insgesamt,2,0.043478260869565216,2.6,2.0,NA
26.08.2016 14:35:07,PLH,4,1,2,1,3,1,3,3,4,4,239,0.0,25,Frau,3,2.0,nein,1.0,im Schnitt mehrfach pro Tag,passt insgesamt,3,0.0,2.6,3.0,NA
01.09.2016 09:28:25,CGC,2,2,2,3,3,2,3,2,3,2,620,0.0,49,Frau,2,10.0,nein,1.0,im Schnitt mehrfach pro Tag,passt insgesamt nicht,3,0.0,2.4,2.0,NA
01.09.2016 15:38:30,RSW,3,2,1,3,2,2,2,2,3,2,218,2.0,24,Frau,2,2.0,nein,8.0,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt,5,0.0,2.2,2.0,1.0
02.09.2016 20:56:28,ABR,3,2,1,3,3,2,2,3,4,2,NA,0.0,27,Frau,2,180.0,nein,0.0,im Schnitt mehrfach pro Tag,passt insgesamt nicht,5,0.043478260869565216,2.5,2.5,NA
04.09.2016 11:01:15,,4,1,4,2,4,1,3,2,4,1,472,4.0,22,Frau,3,20.0,nein,15.0,im Schnitt mehrfach pro Tag,keine Antwort,3,0.0,2.6,2.5,NA
04.09.2016 12:43:11,MHA42AC,4,2,2,1,4,1,3,1,4,3,210,5.0,24,Mann,4,10.0,ja,20.0,im Schnitt mehrfach pro Tag,passt insgesamt nicht,3,0.0,2.5,2.5,NA
04.09.2016 12:52:55,UEG,4,2,1,2,3,2,3,3,4,2,74,0.0,34,Frau,2,10.0,ja,2.0,im Schnitt mehrfach pro Tag,passt insgesamt,2,0.0,2.6,2.5,NA
04.09.2016 22:13:20,SANSKRIT,2,4,1,2,3,4,1,4,3,1,500,0.0,33,Frau,2,5.0,ja,3.0,im Schnitt mehrfach pro Tag,keine Antwort,5,0.0,2.5,2.5,NA
05.09.2016 07:58:42,,2,2,1,1,3,3,4,2,2,1,365,2.0,27,Frau,3,10.0,nein,40.0,im Schnitt mehrfach pro Tag,passt insgesamt nicht,4,0.0,2.1,2.0,NA
05.09.2016 11:22:24,,3,2,3,2,3,1,3,3,2,1,80,1.0,29,Mann,3,5.0,ja,5.0,im Schnitt 1 Mal pro Woche,passt insgesamt nicht,3,0.0,2.3,2.5,1.0
05.09.2016 12:40:50,KBK42AC,4,1,2,1,4,1,3,1,4,3,160,1.0,26,Frau,3,10.0,ja,6.0,im Schnitt 1 Mal pro Woche,passt insgesamt,1,0.0,2.4,2.5,1.0
06.09.2016 18:51:55,JCA,4,1,3,1,4,2,4,1,4,3,NA,10.0,37,Mann,4,1.0,ja,30.0,im Schnitt mehrfach pro Tag,passt insgesamt,2,0.043478260869565216,2.7,3.0,NA
07.09.2016 19:16:41,WSK,4,3,1,1,4,3,4,1,4,3,NA,2.0,24,Frau,4,30.0,ja,15.0,im Schnitt mehrfach pro Tag,passt insgesamt,1,0.043478260869565216,2.8,3.0,NA
07.09.2016 20:54:21,PFS,4,1,3,1,4,2,4,1,3,3,900,24.0,26,Mann,3,1.0,ja,26.0,im Schnitt mehrfach pro Tag,passt insgesamt,5,0.0,2.6,3.0,NA
08.09.2016 21:30:16,HPD,3,1,3,3,3,3,2,2,4,1,170,6.0,22,Frau,2,5.0,nein,15.0,im Schnitt mehrfach pro Tag,passt insgesamt,5,0.0,2.5,3.0,NA
08.09.2016 21:38:54,NPM42AC,4,2,2,1,3,2,4,4,3,4,147,1.0,26,Mann,3,5.0,ja,4.0,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt,2,0.0,2.9,3.0,1.0
08.09.2016 23:00:20,HSWAAC42AC,4,2,1,1,3,2,2,3,3,3,207,0.0,25,Frau,3,20.0,nein,10.0,im Schnitt mehrfach pro Tag,passt insgesamt,2,0.0,2.4,2.5,NA
09.09.2016 07:36:51,WGM,3,2,3,2,3,2,2,2,3,3,NA,3.0,27,Mann,3,2.0,nein,12.0,im Schnitt mehrfach pro Tag,passt insgesamt,2,0.043478260869565216,2.5,2.5,NA
09.09.2016 08:33:31,OKH,4,1,2,1,4,3,3,3,3,1,310,0.0,30,Frau,3,20.0,nein,8.0,im Schnitt mehrfach pro Tag,passt insgesamt,3,0.0,2.5,3.0,NA
09.09.2016 11:30:16,JHH,4,2,1,1,4,3,4,2,3,3,103,2.0,43,Frau,3,10.0,nein,1.0,im Schnitt 1 Mal pro Tag,passt insgesamt,2,0.0,2.7,3.0,1.0
09.09.2016 12:59:36,,2,3,1,2,2,3,3,3,2,2,300,8.0,24,Mann,3,15.0,ja,4.0,im Schnitt mehrfach pro Tag,passt insgesamt,2,0.0,2.3,2.0,NA
09.09.2016 18:09:27,,3,2,3,1,4,2,3,2,4,2,250,1.0,22,Frau,2,2.0,ja,20.0,im Schnitt mehrfach pro Tag,passt insgesamt,3,0.0,2.6,2.5,NA
09.09.2016 19:45:12,,3,3,2,2,2,2,2,3,3,3,500,5.0,23,Mann,2,30.0,ja,12.0,im Schnitt 1 Mal pro Monat,passt insgesamt nicht,4,0.0,2.5,2.5,1.0
10.09.2016 08:19:45,XZL,2,4,2,3,1,3,1,4,2,2,157,0.0,NA,Mann,1,60.0,nein,0.0,im Schnitt 1 Mal pro Monat,passt insgesamt nicht,5,0.043478260869565216,2.4,2.0,1.0
